a,b,c,hood_no,score
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,76,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,77,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,78,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,79,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,80,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,81,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,82,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,83,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,84,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,85,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,86,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,87,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,88,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,89,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,90,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,91,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,92,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,93,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,94,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
100,100,50,95,57800
