"K","M","d","D","e","t","time","n50","largest","brm_paired","rba_result"
61,3,0,0,2,7,19.747507053,262,982,13792,94
61,3,0,0,2,12,19.292843129,262,982,13792,95
61,3,0,0,7,2,17.80500438,297,982,10452,46
61,3,0,0,7,7,18.578850555,297,982,10452,45
61,3,0,0,7,12,18.15482359,297,982,10452,46
61,3,0,0,12,2,18.072225739,297,890,5455,21
61,3,0,0,12,7,18.739248966,297,890,5455,18
61,3,0,0,12,12,17.966364488,297,890,5455,20
61,3,0,0,2,2,18.064338233,262,982,13792,94
61,3,0,0,2,7,18.205703338,262,982,13792,94
61,3,0,0,2,12,18.212047594,262,982,13792,94
61,3,0,0,7,2,17.910338177,297,982,10452,46
61,3,0,0,7,7,18.429237561,297,982,10452,46
61,3,0,0,7,12,18.725764652,297,982,10452,48
61,3,0,0,12,2,17.841597466,297,890,5455,17
61,3,0,0,12,7,18.478621645,297,890,5455,17
61,3,0,0,12,12,18.465867439,297,890,5455,21
61,3,0,0,2,2,18.462157468,262,982,13792,95
61,3,0,0,2,7,18.459673036,262,982,13792,94
61,3,0,0,2,12,18.817899279,262,982,13792,94
61,3,0,0,7,2,17.802941229,297,982,10452,46
61,3,0,0,7,7,18.005937751,297,982,10452,46
61,3,0,0,7,12,18.496674171,297,982,10452,46
61,3,0,0,12,2,18.585544687,297,890,5455,20
61,3,0,0,12,7,18.256133872,297,890,5455,18
61,3,0,0,12,12,18.157758495,297,890,5455,17
61,3,0,2,2,2,18.123563592,262,982,13792,94
61,3,0,2,2,7,17.970665203,262,982,13792,96
61,3,0,2,2,12,17.756070247,262,982,13792,98
61,3,0,2,7,2,18.976362251,297,982,10452,46
61,3,0,2,7,7,17.803253945,297,982,10452,46
61,3,0,2,7,12,18.164794802,297,982,10452,46
61,3,0,2,12,2,17.190182028,297,890,5455,19
61,3,0,2,12,7,18.498241308,297,890,5455,17
61,3,0,2,12,12,18.478656784,297,890,5455,19
61,3,0,2,2,2,19.697404008,262,982,13792,94
61,3,0,2,2,7,18.429786611,262,982,13792,94
61,3,0,2,2,12,18.16342961,262,982,13792,94
61,3,0,2,7,2,18.01897606,297,982,10452,46
61,3,0,2,7,7,18.114749945,297,982,10452,46
61,3,0,2,7,12,17.797196181,297,982,10452,46
61,3,0,2,12,2,18.378860741,297,890,5455,19
61,3,0,2,12,7,18.510320107,297,890,5455,19
61,3,0,2,12,12,18.761851741,297,890,5455,20
61,3,0,2,2,2,18.319915115,262,982,13792,95
61,3,0,2,2,7,18.209483584,262,982,13792,94
61,3,0,2,2,12,18.190511736,262,982,13792,95
61,3,0,2,7,2,18.611641443,297,982,10452,46
61,3,0,2,7,7,19.125891611,297,982,10452,46
61,3,0,2,7,12,18.40403759,297,982,10452,46
61,3,0,2,12,2,17.756775309,297,890,5455,20
61,3,0,2,12,7,18.154312706,297,890,5455,17
61,3,0,2,12,12,18.296457191,297,890,5455,17
61,3,0,4,2,2,18.11731928,262,982,13792,94
61,3,0,4,2,7,19.8509202,262,982,13792,94
61,3,0,4,2,12,18.44461459,262,982,13792,94
61,3,0,4,7,2,17.986615352,297,982,10452,46
61,3,0,4,7,7,17.987194264,297,982,10452,46
61,3,0,4,7,12,18.142178706,297,982,10452,46
61,3,0,4,12,2,17.951712196,297,890,5455,18
61,3,0,4,12,7,18.487509313,297,890,5455,18
61,3,0,4,12,12,18.389193883,297,890,5455,18
61,3,0,4,2,2,19.388941206,262,982,13792,96
61,3,0,4,2,7,17.905878259,262,982,13792,97
61,3,0,4,2,12,18.121842222,262,982,13792,94
61,3,0,4,7,2,18.433934394,297,982,10452,47
61,3,0,4,7,7,18.578701963,297,982,10452,46
61,3,0,4,7,12,18.926032308,297,982,10452,46
61,3,0,4,12,2,17.82863649,297,890,5455,19
61,3,0,4,12,7,18.977751423,297,890,5455,20
61,3,0,4,12,12,18.243041917,297,890,5455,17
61,3,0,4,2,2,17.130468873,262,982,13792,95
61,3,0,4,2,7,19.437562955,262,982,13792,94
61,3,0,4,2,12,18.93791214,262,982,13792,94
61,3,0,4,7,2,18.320857564,297,982,10452,46
61,3,0,4,7,7,18.406902334,297,982,10452,46
61,3,0,4,7,12,18.495624001,297,982,10452,46
61,3,0,4,12,2,17.209982652,297,890,5455,18
61,3,0,4,12,7,18.033930591,297,890,5455,18
61,3,0,4,12,12,18.731508228,297,890,5455,18
61,3,0,6,2,2,18.822699706,262,982,13792,95
61,3,0,6,2,7,18.962977387,262,982,13792,94
61,3,0,6,2,12,18.056988892,262,982,13792,94
61,3,0,6,7,2,16.957386286,297,982,10452,46
61,3,0,6,7,7,18.613433768,297,982,10452,46
61,3,0,6,7,12,18.241687409,297,982,10452,46
61,3,0,6,12,2,18.988145212,297,890,5455,20
61,3,0,6,12,7,17.852237164,297,890,5455,19
61,3,0,6,12,12,18.073315181,297,890,5455,20
61,3,0,6,2,2,17.764448955,262,982,13792,95
61,3,0,6,2,7,17.990152432,262,982,13792,94
61,3,0,6,2,12,18.030745564,262,982,13792,94
61,3,0,6,7,2,18.13632146,297,982,10452,46
61,3,0,6,7,7,18.253671482,297,982,10452,46
61,3,0,6,7,12,18.593818231,297,982,10452,47
61,3,0,6,12,2,17.471775723,297,890,5455,17
61,3,0,6,12,7,18.116822009,297,890,5455,18
61,3,0,6,12,12,17.965066799,297,890,5455,19
61,3,0,6,2,2,18.608767312,262,982,13792,94
61,3,0,6,2,7,18.546703657,262,982,13792,94
61,3,0,6,2,12,17.917453008,262,982,13792,94
61,3,0,6,7,2,17.8969529,297,982,10452,46
61,3,0,6,7,7,17.965464024,297,982,10452,46
61,3,0,6,7,12,19.239413822,297,982,10452,46
61,3,0,6,12,2,18.854775306,297,890,5455,17
61,3,0,6,12,7,18.868538684,297,890,5455,17
61,3,0,6,12,12,18.225116979,297,890,5455,17
61,3,2,0,2,2,14.572167195,238,493,6188,31
61,3,2,0,2,7,15.38624824,238,493,6188,31
61,3,2,0,2,12,15.598359521,238,493,6188,31
61,3,2,0,7,2,15.990322584,240,493,5859,27
61,3,2,0,7,7,15.692096669,240,493,5859,27
61,3,2,0,7,12,16.298931081,240,493,5859,27
61,3,2,0,12,2,16.192659705,257,493,4793,17
61,3,2,0,12,7,15.592030239,257,493,4793,17
61,3,2,0,12,12,16.944580377,257,493,4793,16
61,3,2,0,2,2,15.094495281,238,493,6188,31
61,3,2,0,2,7,15.582722121,238,493,6188,32
61,3,2,0,2,12,16.057413883,238,493,6188,31
61,3,2,0,7,2,16.206073542,240,493,5859,27
61,3,2,0,7,7,15.454142896,240,493,5859,28
61,3,2,0,7,12,15.987761948,240,493,5859,27
61,3,2,0,12,2,16.110857098,257,493,4793,16
61,3,2,0,12,7,16.190801066,257,493,4793,16
61,3,2,0,12,12,16.090091803,257,493,4793,17
61,3,2,0,2,2,16.19885128,238,493,6188,31
61,3,2,0,2,7,15.780326384,238,493,6188,31
61,3,2,0,2,12,16.24005372,238,493,6188,31
61,3,2,0,7,2,15.797346866,240,493,5859,28
61,3,2,0,7,7,15.676973552,240,493,5859,29
61,3,2,0,7,12,16.243116991,240,493,5859,27
61,3,2,0,12,2,16.256224913,257,493,4793,23
61,3,2,0,12,7,15.795211551,257,493,4793,17
61,3,2,0,12,12,16.352682652,257,493,4793,17
61,3,2,2,2,2,15.308258935,238,493,6188,31
61,3,2,2,2,7,16.154130876,238,493,6188,31
61,3,2,2,2,12,15.649650933,238,493,6188,31
61,3,2,2,7,2,16.031670709,240,493,5859,27
61,3,2,2,7,7,15.628877374,240,493,5859,27
61,3,2,2,7,12,16.336815615,240,493,5859,27
61,3,2,2,12,2,16.423106257,257,493,4793,17
61,3,2,2,12,7,16.518461904,257,493,4793,16
61,3,2,2,12,12,15.89860907,257,493,4793,18
61,3,2,2,2,2,15.824812166,238,493,6188,31
61,3,2,2,2,7,15.42578826,238,493,6188,31
61,3,2,2,2,12,16.369828584,238,493,6188,32
61,3,2,2,7,2,16.148186259,240,493,5859,27
61,3,2,2,7,7,15.839890389,240,493,5859,28
61,3,2,2,7,12,15.606862499,240,493,5859,27
61,3,2,2,12,2,16.251877016,257,493,4793,17
61,3,2,2,12,7,15.185306432,257,493,4793,17
61,3,2,2,12,12,15.291569885,257,493,4793,17
61,3,2,2,2,2,16.56486569,238,493,6188,32
61,3,2,2,2,7,15.885612752,238,493,6188,32
61,3,2,2,2,12,16.155735387,238,493,6188,31
61,3,2,2,7,2,15.93607479,240,493,5859,27
61,3,2,2,7,7,15.167489477,240,493,5859,28
61,3,2,2,7,12,16.433648303,240,493,5859,27
61,3,2,2,12,2,16.196885428,257,493,4793,17
61,3,2,2,12,7,16.563611731,257,493,4793,17
61,3,2,2,12,12,17.51560408,257,493,4793,17
61,3,2,4,2,2,16.083851832,238,493,6188,31
61,3,2,4,2,7,15.705040023,238,493,6188,31
61,3,2,4,2,12,16.463406905,238,493,6188,31
61,3,2,4,7,2,16.44700555,240,493,5859,27
61,3,2,4,7,7,15.731123605,240,493,5859,27
61,3,2,4,7,12,15.717359649,240,493,5859,27
61,3,2,4,12,2,16.935218961,257,493,4793,18
61,3,2,4,12,7,16.299161399,257,493,4793,17
61,3,2,4,12,12,16.253682842,257,493,4793,17
61,3,2,4,2,2,16.398499521,238,493,6188,31
61,3,2,4,2,7,16.632586221,238,493,6188,31
61,3,2,4,2,12,16.964186823,238,493,6188,31
61,3,2,4,7,2,16.126867967,240,493,5859,28
61,3,2,4,7,7,15.743926652,240,493,5859,27
61,3,2,4,7,12,16.015643538,240,493,5859,28
61,3,2,4,12,2,17.438674552,257,493,4793,17
61,3,2,4,12,7,17.068353329,257,493,4793,16
61,3,2,4,12,12,16.319558408,257,493,4793,16
61,3,2,4,2,2,16.005924191,238,493,6188,31
61,3,2,4,2,7,15.829925948,238,493,6188,31
61,3,2,4,2,12,15.26554185,238,493,6188,31
61,3,2,4,7,2,16.161419526,240,493,5859,27
61,3,2,4,7,7,16.378906583,240,493,5859,28
61,3,2,4,7,12,17.414774461,240,493,5859,27
61,3,2,4,12,2,16.65116757,257,493,4793,18
61,3,2,4,12,7,16.624193503,257,493,4793,16
61,3,2,4,12,12,15.132511945,257,493,4793,18
61,3,2,6,2,2,15.856529912,238,493,6188,31
61,3,2,6,2,7,15.862017212,238,493,6188,31
61,3,2,6,2,12,16.666520762,238,493,6188,31
61,3,2,6,7,2,16.830809564,240,493,5859,27
61,3,2,6,7,7,16.773999373,240,493,5859,27
61,3,2,6,7,12,15.658095049,240,493,5859,27
61,3,2,6,12,2,16.3593847,257,493,4793,17
61,3,2,6,12,7,16.275318415,257,493,4793,16
61,3,2,6,12,12,16.436420074,257,493,4793,20
61,3,2,6,2,2,16.295156404,238,493,6188,31
61,3,2,6,2,7,15.946087806,238,493,6188,32
61,3,2,6,2,12,15.693870451,238,493,6188,31
61,3,2,6,7,2,16.150900564,240,493,5859,27
61,3,2,6,7,7,15.839265385,240,493,5859,27
61,3,2,6,7,12,16.247112247,240,493,5859,28
61,3,2,6,12,2,16.549602279,257,493,4793,19
61,3,2,6,12,7,16.450439462,257,493,4793,18
61,3,2,6,12,12,15.464949626,257,493,4793,19
61,3,2,6,2,2,15.621285831,238,493,6188,31
61,3,2,6,2,7,15.877179398,238,493,6188,31
61,3,2,6,2,12,16.885322589,238,493,6188,31
61,3,2,6,7,2,15.756655671,240,493,5859,27
61,3,2,6,7,7,16.074038803,240,493,5859,28
61,3,2,6,7,12,14.885017675,240,493,5859,27
61,3,2,6,12,2,15.270899164,257,493,4793,16
61,3,2,6,12,7,15.530294615,257,493,4793,17
61,3,2,6,12,12,16.384866404,257,493,4793,16
61,3,4,0,2,2,15.932051785,237,381,4085,17
61,3,4,0,2,7,16.034781081,237,381,4085,16
61,3,4,0,2,12,16.054430233,237,381,4085,16
61,3,4,0,7,2,14.47705051,237,381,4085,18
61,3,4,0,7,7,15.205479303,237,381,4085,17
61,3,4,0,7,12,15.778557567,237,381,4085,18
61,3,4,0,12,2,16.521464706,242,381,3606,11
61,3,4,0,12,7,16.15346297,242,381,3606,13
61,3,4,0,12,12,15.043854279,242,381,3606,13
61,3,4,0,2,2,14.577815922,237,381,4085,20
61,3,4,0,2,7,15.439513687,237,381,4085,17
61,3,4,0,2,12,15.799516083,237,381,4085,18
61,3,4,0,7,2,16.52946062,237,381,4085,16
61,3,4,0,7,7,16.454657137,237,381,4085,17
61,3,4,0,7,12,15.024827185,237,381,4085,17
61,3,4,0,12,2,14.975317305,242,381,3606,13
61,3,4,0,12,7,14.263478201,242,381,3606,11
61,3,4,0,12,12,15.607508258,242,381,3606,12
61,3,4,0,2,2,16.536844495,237,381,4085,16
61,3,4,0,2,7,15.987080817,237,381,4085,16
61,3,4,0,2,12,15.900186214,237,381,4085,18
61,3,4,0,7,2,15.644746868,237,381,4085,17
61,3,4,0,7,7,15.328635667,237,381,4085,18
61,3,4,0,7,12,15.360793617,237,381,4085,17
61,3,4,0,12,2,16.263090653,242,381,3606,14
61,3,4,0,12,7,15.982958781,242,381,3606,13
61,3,4,0,12,12,15.797658913,242,381,3606,13
61,3,4,2,2,2,15.133450075,237,381,4085,18
61,3,4,2,2,7,15.12373666,237,381,4085,16
61,3,4,2,2,12,15.147283696,237,381,4085,16
61,3,4,2,7,2,16.193394921,237,381,4085,16
61,3,4,2,7,7,16.571328064,237,381,4085,16
61,3,4,2,7,12,16.351742398,237,381,4085,16
61,3,4,2,12,2,15.98769948,242,381,3606,14
61,3,4,2,12,7,14.910159022,242,381,3606,15
61,3,4,2,12,12,14.485505148,242,381,3606,12
61,3,4,2,2,2,15.609676063,237,381,4085,16
61,3,4,2,2,7,16.793621844,237,381,4085,17
61,3,4,2,2,12,16.377966858,237,381,4085,17
61,3,4,2,7,2,15.96551694,237,381,4085,18
61,3,4,2,7,7,16.192385015,237,381,4085,17
61,3,4,2,7,12,15.327078451,237,381,4085,18
61,3,4,2,12,2,16.311412758,242,381,3606,11
61,3,4,2,12,7,16.80072994,242,381,3606,11
61,3,4,2,12,12,16.833706712,242,381,3606,15
61,3,4,2,2,2,16.271904839,237,381,4085,18
61,3,4,2,2,7,15.721444449,237,381,4085,17
61,3,4,2,2,12,14.881214717,237,381,4085,19
61,3,4,2,7,2,15.92828931,237,381,4085,16
61,3,4,2,7,7,15.806185088,237,381,4085,22
61,3,4,2,7,12,16.862546674,237,381,4085,18
61,3,4,2,12,2,16.935024373,242,381,3606,12
61,3,4,2,12,7,16.393152877,242,381,3606,13
61,3,4,2,12,12,14.814008108,242,381,3606,11
61,3,4,4,2,2,15.510780955,237,381,4085,16
61,3,4,4,2,7,16.193233571,237,381,4085,17
61,3,4,4,2,12,15.923861286,237,381,4085,16
61,3,4,4,7,2,16.54203039,237,381,4085,17
61,3,4,4,7,7,16.369303353,237,381,4085,16
61,3,4,4,7,12,15.076233454,237,381,4085,17
61,3,4,4,12,2,15.929848415,242,381,3606,12
61,3,4,4,12,7,16.010282811,242,381,3606,15
61,3,4,4,12,12,15.460451055,242,381,3606,12
61,3,4,4,2,2,16.322370988,237,381,4085,17
61,3,4,4,2,7,15.680373167,237,381,4085,18
61,3,4,4,2,12,15.150123167,237,381,4085,17
61,3,4,4,7,2,15.077032844,237,381,4085,17
61,3,4,4,7,7,16.414872035,237,381,4085,16
61,3,4,4,7,12,16.267371215,237,381,4085,18
61,3,4,4,12,2,15.627492017,242,381,3606,11
61,3,4,4,12,7,16.447704711,242,381,3606,14
61,3,4,4,12,12,15.159121338,242,381,3606,13
61,3,4,4,2,2,15.768933162,237,381,4085,17
61,3,4,4,2,7,15.699066101,237,381,4085,16
61,3,4,4,2,12,16.15140012,237,381,4085,16
61,3,4,4,7,2,16.375714394,237,381,4085,17
61,3,4,4,7,7,16.394562137,237,381,4085,18
61,3,4,4,7,12,15.506825855,237,381,4085,20
61,3,4,4,12,2,15.592628468,242,381,3606,12
61,3,4,4,12,7,15.479992995,242,381,3606,12
61,3,4,4,12,12,15.756916847,242,381,3606,11
61,3,4,6,2,2,15.705381696,237,381,4085,16
61,3,4,6,2,7,15.884700105,237,381,4085,17
61,3,4,6,2,12,15.499525127,237,381,4085,18
61,3,4,6,7,2,14.822279056,237,381,4085,17
61,3,4,6,7,7,16.532680583,237,381,4085,17
61,3,4,6,7,12,15.922247963,237,381,4085,18
61,3,4,6,12,2,15.726487467,242,381,3606,12
61,3,4,6,12,7,16.757508732,242,381,3606,11
61,3,4,6,12,12,16.419867481,242,381,3606,13
61,3,4,6,2,2,14.757683787,237,381,4085,16
61,3,4,6,2,7,16.075188462,237,381,4085,16
61,3,4,6,2,12,16.030907318,237,381,4085,16
61,3,4,6,7,2,15.774602249,237,381,4085,16
61,3,4,6,7,7,15.644870448,237,381,4085,17
61,3,4,6,7,12,15.646350119,237,381,4085,21
61,3,4,6,12,2,14.542998541,242,381,3606,12
61,3,4,6,12,7,15.237929701,242,381,3606,11
61,3,4,6,12,12,15.927156999,242,381,3606,12
61,3,4,6,2,2,15.811333782,237,381,4085,17
61,3,4,6,2,7,15.799504379,237,381,4085,20
61,3,4,6,2,12,16.064662379,237,381,4085,17
61,3,4,6,7,2,15.629367497,237,381,4085,18
61,3,4,6,7,7,15.843176127,237,381,4085,18
61,3,4,6,7,12,16.116319345,237,381,4085,16
61,3,4,6,12,2,15.99280773,242,381,3606,13
61,3,4,6,12,7,15.377410645,242,381,3606,11
61,3,4,6,12,12,15.252741457,242,381,3606,12
61,3,6,0,2,2,15.126940111,235,280,2758,10
61,3,6,0,2,7,15.365339541,235,280,2758,10
61,3,6,0,2,12,16.340783195,235,280,2758,10
61,3,6,0,7,2,15.093779508,235,280,2758,12
61,3,6,0,7,7,15.658296665,235,280,2758,12
61,3,6,0,7,12,15.810493923,235,280,2758,12
61,3,6,0,12,2,14.833551296,235,280,2670,9
61,3,6,0,12,7,14.486896073,235,280,2670,9
61,3,6,0,12,12,15.302370113,235,280,2670,9
61,3,6,0,2,2,16.148432415,235,280,2758,12
61,3,6,0,2,7,16.573989637,235,280,2758,12
61,3,6,0,2,12,15.111141143,235,280,2758,12
61,3,6,0,7,2,15.378943191,235,280,2758,12
61,3,6,0,7,7,15.119297401,235,280,2758,12
61,3,6,0,7,12,15.297958242,235,280,2758,12
61,3,6,0,12,2,15.771263195,235,280,2670,11
61,3,6,0,12,7,15.973686224,235,280,2670,11
61,3,6,0,12,12,15.221399819,235,280,2670,9
61,3,6,0,2,2,15.449098611,235,280,2758,10
61,3,6,0,2,7,15.413372415,235,280,2758,10
61,3,6,0,2,12,15.101102577,235,280,2758,10
61,3,6,0,7,2,15.633213427,235,280,2758,12
61,3,6,0,7,7,15.168940433,235,280,2758,10
61,3,6,0,7,12,15.187946148,235,280,2758,12
61,3,6,0,12,2,15.129914003,235,280,2670,9
61,3,6,0,12,7,14.813786679,235,280,2670,9
61,3,6,0,12,12,15.150753416,235,280,2670,11
61,3,6,2,2,2,15.099597644,235,280,2758,10
61,3,6,2,2,7,16.133813793,235,280,2758,11
61,3,6,2,2,12,15.28641409,235,280,2758,10
61,3,6,2,7,2,15.135035459,235,280,2758,12
61,3,6,2,7,7,14.403685448,235,280,2758,12
61,3,6,2,7,12,15.149813618,235,280,2758,10
61,3,6,2,12,2,15.398640234,235,280,2670,11
61,3,6,2,12,7,16.176629539,235,280,2670,11
61,3,6,2,12,12,15.723025982,235,280,2670,11
61,3,6,2,2,2,14.971920926,235,280,2758,10
61,3,6,2,2,7,14.802923535,235,280,2758,12
61,3,6,2,2,12,15.592531442,235,280,2758,12
61,3,6,2,7,2,15.857260676,235,280,2758,12
61,3,6,2,7,7,15.812435453,235,280,2758,10
61,3,6,2,7,12,15.663526274,235,280,2758,10
61,3,6,2,12,2,15.632489614,235,280,2670,9
61,3,6,2,12,7,14.38118604,235,280,2670,11
61,3,6,2,12,12,14.893256323,235,280,2670,9
61,3,6,2,2,2,15.880635498,235,280,2758,12
61,3,6,2,2,7,16.335870274,235,280,2758,10
61,3,6,2,2,12,15.636528128,235,280,2758,12
61,3,6,2,7,2,15.089960359,235,280,2758,12
61,3,6,2,7,7,14.975085421,235,280,2758,11
61,3,6,2,7,12,14.808763286,235,280,2758,12
61,3,6,2,12,2,15.350486314,235,280,2670,11
61,3,6,2,12,7,15.221021207,235,280,2670,9
61,3,6,2,12,12,16.514009,235,280,2670,11
61,3,6,4,2,2,16.243303472,235,280,2758,10
61,3,6,4,2,7,15.161331404,235,280,2758,12
61,3,6,4,2,12,14.28977644,235,280,2758,12
61,3,6,4,7,2,15.67317781,235,280,2758,12
61,3,6,4,7,7,15.783947701,235,280,2758,12
61,3,6,4,7,12,15.825224948,235,280,2758,12
61,3,6,4,12,2,15.789039499,235,280,2670,11
61,3,6,4,12,7,15.344623521,235,280,2670,11
61,3,6,4,12,12,15.253851562,235,280,2670,11
61,3,6,4,2,2,15.347488533,235,280,2758,10
61,3,6,4,2,7,15.557927268,235,280,2758,12
61,3,6,4,2,12,15.787579231,235,280,2758,12
61,3,6,4,7,2,15.48669896,235,280,2758,10
61,3,6,4,7,7,15.379395937,235,280,2758,12
61,3,6,4,7,12,15.306385191,235,280,2758,12
61,3,6,4,12,2,15.18011024,235,280,2670,9
61,3,6,4,12,7,15.448279909,235,280,2670,11
61,3,6,4,12,12,15.391593325,235,280,2670,11
61,3,6,4,2,2,16.081525831,235,280,2758,10
61,3,6,4,2,7,15.305419,235,280,2758,12
61,3,6,4,2,12,15.572225634,235,280,2758,10
61,3,6,4,7,2,14.94354378,235,280,2758,12
61,3,6,4,7,7,15.984934204,235,280,2758,10
61,3,6,4,7,12,15.988627997,235,280,2758,10
61,3,6,4,12,2,15.725078191,235,280,2670,9
61,3,6,4,12,7,15.099726414,235,280,2670,11
61,3,6,4,12,12,15.203233685,235,280,2670,11
61,3,6,6,2,2,14.794416322,235,280,2758,12
61,3,6,6,2,7,15.640105899,235,280,2758,12
61,3,6,6,2,12,15.603850965,235,280,2758,10
61,3,6,6,7,2,16.02010719,235,280,2758,12
61,3,6,6,7,7,15.996703185,235,280,2758,12
61,3,6,6,7,12,14.813070632,235,280,2758,10
61,3,6,6,12,2,14.442939558,235,280,2670,9
61,3,6,6,12,7,15.849479655,235,280,2670,11
61,3,6,6,12,12,15.80475914,235,280,2670,9
61,3,6,6,2,2,15.04081567,235,280,2758,12
61,3,6,6,2,7,15.409181963,235,280,2758,12
61,3,6,6,2,12,15.228858298,235,280,2758,10
61,3,6,6,7,2,15.228492368,235,280,2758,12
61,3,6,6,7,7,15.506039713,235,280,2758,12
61,3,6,6,7,12,15.868151565,235,280,2758,10
61,3,6,6,12,2,15.459426419,235,280,2670,9
61,3,6,6,12,7,15.603873067,235,280,2670,11
61,3,6,6,12,12,15.547851414,235,280,2670,11
61,3,6,6,2,2,14.004583249,235,280,2758,12
61,3,6,6,2,7,15.176342762,235,280,2758,10
61,3,6,6,2,12,16.480302916,235,280,2758,12
61,3,6,6,7,2,15.703004465,235,280,2758,12
61,3,6,6,7,7,15.312627889,235,280,2758,12
61,3,6,6,7,12,15.633452859,235,280,2758,12
61,3,6,6,12,2,15.069347516,235,280,2670,10
61,3,6,6,12,7,14.128100611,235,280,2670,9
61,3,6,6,12,12,14.158004679,235,280,2670,11
69,0,0,0,2,2,17.082385865,274,590,9354,57
69,0,0,0,2,7,16.727394341,274,590,9354,56
69,0,0,0,2,12,16.35489541,274,590,9354,56
69,0,0,0,7,2,15.367813452,276,556,5654,20
69,0,0,0,7,7,15.54912575,276,556,5654,20
69,0,0,0,7,12,15.727665498,276,556,5654,20
69,0,0,0,12,2,15.908402608,276,499,3576,12
69,0,0,0,12,7,16.620575541,276,499,3576,12
69,0,0,0,12,12,15.61113858,276,499,3576,11
69,0,0,0,2,2,15.957830039,274,590,9354,56
69,0,0,0,2,7,15.545513465,274,590,9354,56
69,0,0,0,2,12,14.937243141,274,590,9354,58
69,0,0,0,7,2,16.562643354,276,556,5654,20
69,0,0,0,7,7,16.034306762,276,556,5654,20
69,0,0,0,7,12,16.320371654,276,556,5654,20
69,0,0,0,12,2,16.660059654,276,499,3576,12
69,0,0,0,12,7,15.448035628,276,499,3576,12
69,0,0,0,12,12,15.083088797,276,499,3576,11
69,0,0,0,2,2,15.622398772,274,590,9354,56
69,0,0,0,2,7,16.048369385,274,590,9354,57
69,0,0,0,2,12,16.699926329,274,590,9354,56
69,0,0,0,7,2,16.540572457,276,556,5654,21
69,0,0,0,7,7,15.873711024,276,556,5654,21
69,0,0,0,7,12,15.017537233,276,556,5654,20
69,0,0,0,12,2,16.195785299,276,499,3576,11
69,0,0,0,12,7,15.861653985,276,499,3576,11
69,0,0,0,12,12,15.954910743,276,499,3576,11
69,0,0,2,2,2,15.76276877,274,590,9354,56
69,0,0,2,2,7,15.995039321,274,590,9354,59
69,0,0,2,2,12,15.851249762,274,590,9354,56
69,0,0,2,7,2,16.161381772,276,556,5654,21
69,0,0,2,7,7,16.14802939,276,556,5654,20
69,0,0,2,7,12,15.959456071,276,556,5654,20
69,0,0,2,12,2,16.269974489,276,499,3576,12
69,0,0,2,12,7,15.494842338,276,499,3576,12
69,0,0,2,12,12,15.128216252,276,499,3576,12
69,0,0,2,2,2,15.889423546,274,590,9354,56
69,0,0,2,2,7,16.1505872,274,590,9354,58
69,0,0,2,2,12,16.592271769,274,590,9354,56
69,0,0,2,7,2,16.025101099,276,556,5654,20
69,0,0,2,7,7,15.579882669,276,556,5654,20
69,0,0,2,7,12,15.726763784,276,556,5654,20
69,0,0,2,12,2,16.39981187,276,499,3576,12
69,0,0,2,12,7,15.882141293,276,499,3576,11
69,0,0,2,12,12,16.098964478,276,499,3576,12
69,0,0,2,2,2,16.186201968,274,590,9354,57
69,0,0,2,2,7,15.680672585,274,590,9354,56
69,0,0,2,2,12,16.003068999,274,590,9354,56
69,0,0,2,7,2,16.254754011,276,556,5654,21
69,0,0,2,7,7,15.611187355,276,556,5654,20
69,0,0,2,7,12,15.515119391,276,556,5654,20
69,0,0,2,12,2,16.224827775,276,499,3576,13
69,0,0,2,12,7,16.409248653,276,499,3576,12
69,0,0,2,12,12,15.789895348,276,499,3576,13
69,0,0,4,2,2,16.719220837,274,590,9354,58
69,0,0,4,2,7,16.490809862,274,590,9354,57
69,0,0,4,2,12,16.111188513,274,590,9354,58
69,0,0,4,7,2,15.93310948,276,556,5654,20
69,0,0,4,7,7,15.333507112,276,556,5654,20
69,0,0,4,7,12,15.831970698,276,556,5654,20
69,0,0,4,12,2,15.779636012,276,499,3576,12
69,0,0,4,12,7,16.875547815,276,499,3576,11
69,0,0,4,12,12,16.558689543,276,499,3576,12
69,0,0,4,2,2,16.162459141,274,590,9354,56
69,0,0,4,2,7,15.663844007,274,590,9354,56
69,0,0,4,2,12,15.432640267,274,590,9354,56
69,0,0,4,7,2,16.170003388,276,556,5654,20
69,0,0,4,7,7,16.05798626,276,556,5654,21
69,0,0,4,7,12,17.161921273,276,556,5654,21
69,0,0,4,12,2,16.443190901,276,499,3576,14
69,0,0,4,12,7,16.333313135,276,499,3576,13
69,0,0,4,12,12,15.2587888,276,499,3576,12
69,0,0,4,2,2,16.283246341,274,590,9354,57
69,0,0,4,2,7,15.82813702,274,590,9354,56
69,0,0,4,2,12,16.926343099,274,590,9354,56
69,0,0,4,7,2,17.091167477,276,556,5654,21
69,0,0,4,7,7,15.890382719,276,556,5654,21
69,0,0,4,7,12,16.161686502,276,556,5654,20
69,0,0,4,12,2,15.2912264,276,499,3576,13
69,0,0,4,12,7,16.20127697,276,499,3576,11
69,0,0,4,12,12,16.568669155,276,499,3576,12
69,0,0,6,2,2,16.823905206,274,590,9354,56
69,0,0,6,2,7,16.783042117,274,590,9354,56
69,0,0,6,2,12,16.925520822,274,590,9354,56
69,0,0,6,7,2,15.831232294,276,556,5654,22
69,0,0,6,7,7,15.706466747,276,556,5654,20
