@max_hood_size,@starting_sd_divisor,@sd_increment_proportion,@backtrack_cutoff,mopt_iter
30,10,0.05,2.5,353
30,10,0.05,2,300
30,10,0.05,2,446
30,10,0.05,2,201
30,10,0.05,2,115
30,10,0.05,2,292
30,10,0.05,2,158
30,10,0.05,2,332
30,10,0.05,2,231
30,10,0.05,2,284
30,10,0.05,2,4
30,10,0.05,1.5,304
30,10,0.05,1.5,497
30,10,0.05,1.5,265
30,10,0.05,1.5,323
30,10,0.05,1.5,211
30,10,0.05,1.5,450
30,10,0.05,1.5,610
30,10,0.05,1.5,339
30,10,0.05,1.5,337
30,10,0.05,1.5,363
30,10,0.01,3,489
30,10,0.01,3,441
30,10,0.01,3,447
30,10,0.01,3,294
30,10,0.01,3,438
30,10,0.01,3,325
30,10,0.01,3,380
30,10,0.01,3,465
30,10,0.01,3,138
30,10,0.01,3,388
30,10,0.01,2.5,280
30,10,0.01,2.5,364
30,10,0.01,2.5,234
30,10,0.01,2.5,545
30,10,0.01,2.5,376
30,10,0.01,2.5,434
30,10,0.01,2.5,303
30,10,0.01,2.5,322
30,10,0.01,2.5,352
30,10,0.01,2.5,465
30,10,0.01,2,389
30,10,0.01,2,108
30,10,0.01,2,361
30,10,0.01,2,486
30,10,0.01,2,264
30,10,0.01,2,326
30,10,0.01,2,199
30,10,0.01,2,426
30,10,0.01,2,201
30,10,0.01,2,430
30,10,0.01,1.5,338
30,10,0.01,1.5,541
30,10,0.01,1.5,254
30,10,0.01,1.5,255
30,10,0.01,1.5,502
30,10,0.01,1.5,458
30,10,0.01,1.5,377
30,10,0.01,1.5,59
30,10,0.01,1.5,309
30,10,0.01,1.5,477
30,5,0.2,3,87
30,5,0.2,3,135
30,5,0.2,3,3
30,5,0.2,3,250
30,5,0.2,3,276
30,5,0.2,3,203
30,5,0.2,3,707
30,5,0.2,3,71
30,5,0.2,3,217
30,5,0.2,3,735
30,5,0.2,2.5,285
30,5,0.2,2.5,85
30,5,0.2,2.5,207
30,5,0.2,2.5,164
30,5,0.2,2.5,406
30,5,0.2,2.5,235
30,5,0.2,2.5,303
30,5,0.2,2.5,191
30,5,0.2,2.5,296
30,5,0.2,2.5,264
30,5,0.2,2,157
30,5,0.2,2,197
30,5,0.2,2,173
30,5,0.2,2,60
30,5,0.2,2,94
30,5,0.2,2,248
30,5,0.2,2,139
30,5,0.2,2,274
30,5,0.2,2,349
30,5,0.2,2,143
30,5,0.2,1.5,151
30,5,0.2,1.5,204
30,5,0.2,1.5,202
30,5,0.2,1.5,142
30,5,0.2,1.5,185
30,5,0.2,1.5,332
30,5,0.2,1.5,414
30,5,0.2,1.5,203
30,5,0.2,1.5,576
30,5,0.2,1.5,273
30,5,0.15,3,281
30,5,0.15,3,359
30,5,0.15,3,182
30,5,0.15,3,320
30,5,0.15,3,292
30,5,0.15,3,6
30,5,0.15,3,157
30,5,0.15,3,277
30,5,0.15,3,8
30,5,0.15,3,571
30,5,0.15,2.5,302
30,5,0.15,2.5,379
30,5,0.15,2.5,144
30,5,0.15,2.5,184
30,5,0.15,2.5,298
30,5,0.15,2.5,214
30,5,0.15,2.5,91
30,5,0.15,2.5,214
30,5,0.15,2.5,226
30,5,0.15,2.5,1
30,5,0.15,2,266
30,5,0.15,2,111
30,5,0.15,2,346
30,5,0.15,2,498
30,5,0.15,2,614
30,5,0.15,2,133
30,5,0.15,2,118
30,5,0.15,2,63
30,5,0.15,2,268
30,5,0.15,2,112
30,5,0.15,1.5,237
30,5,0.15,1.5,154
30,5,0.15,1.5,255
30,5,0.15,1.5,417
30,5,0.15,1.5,253
30,5,0.15,1.5,264
30,5,0.15,1.5,302
30,5,0.15,1.5,453
30,5,0.15,1.5,211
30,5,0.15,1.5,223
30,5,0.1,3,137
30,5,0.1,3,296
30,5,0.1,3,157
30,5,0.1,3,183
30,5,0.1,3,249
30,5,0.1,3,153
30,5,0.1,3,107
30,5,0.1,3,146
30,5,0.1,3,529
30,5,0.1,3,1
30,5,0.1,2.5,261
30,5,0.1,2.5,140
30,5,0.1,2.5,175
30,5,0.1,2.5,353
30,5,0.1,2.5,20
30,5,0.1,2.5,196
30,5,0.1,2.5,301
30,5,0.1,2.5,341
30,5,0.1,2.5,304
30,5,0.1,2.5,15
30,5,0.1,2,174
30,5,0.1,2,441
30,5,0.1,2,191
30,5,0.1,2,69
30,5,0.1,2,233
30,5,0.1,2,249
30,5,0.1,2,186
30,5,0.1,2,1
30,5,0.1,2,205
30,5,0.1,2,54
30,5,0.1,1.5,94
30,5,0.1,1.5,5
30,5,0.1,1.5,88
30,5,0.1,1.5,232
30,5,0.1,1.5,120
30,5,0.1,1.5,259
30,5,0.1,1.5,208
30,5,0.1,1.5,310
30,5,0.1,1.5,299
30,5,0.1,1.5,311
30,5,0.05,3,133
30,5,0.05,3,323
30,5,0.05,3,242
30,5,0.05,3,366
30,5,0.05,3,271
30,5,0.05,3,218
30,5,0.05,3,14
30,5,0.05,3,155
30,5,0.05,3,222
30,5,0.05,3,236
30,5,0.05,2.5,262
30,5,0.05,2.5,419
30,5,0.05,2.5,350
30,5,0.05,2.5,293
30,5,0.05,2.5,235
30,5,0.05,2.5,301
30,5,0.05,2.5,398
30,5,0.05,2.5,325
30,5,0.05,2.5,173
30,5,0.05,2.5,242
30,5,0.05,2,216
30,5,0.05,2,292
30,5,0.05,2,300
30,5,0.05,2,296
30,5,0.05,2,242
30,5,0.05,2,244
30,5,0.05,2,70
30,5,0.05,2,411
30,5,0.05,2,254
30,5,0.05,2,321
30,5,0.05,1.5,134
30,5,0.05,1.5,333
30,5,0.05,1.5,354
30,5,0.05,1.5,191
30,5,0.05,1.5,312
30,5,0.05,1.5,101
30,5,0.05,1.5,174
30,5,0.05,1.5,302
30,5,0.05,1.5,167
30,5,0.05,1.5,149
30,5,0.01,3,1
30,5,0.01,3,257
30,5,0.01,3,253
30,5,0.01,3,233
30,5,0.01,3,181
30,5,0.01,3,384
30,5,0.01,3,55
30,5,0.01,3,157
30,5,0.01,3,362
30,5,0.01,3,262
30,5,0.01,2.5,254
30,5,0.01,2.5,277
30,5,0.01,2.5,504
30,5,0.01,2.5,391
30,5,0.01,2.5,278
30,5,0.01,2.5,247
30,5,0.01,2.5,476
30,5,0.01,2.5,380
30,5,0.01,2.5,397
30,5,0.01,2.5,237
30,5,0.01,2,226
30,5,0.01,2,177
30,5,0.01,2,414
30,5,0.01,2,183
30,5,0.01,2,195
30,5,0.01,2,436
30,5,0.01,2,287
30,5,0.01,2,403
30,5,0.01,2,144
30,5,0.01,2,198
30,5,0.01,1.5,394
30,5,0.01,1.5,132
30,5,0.01,1.5,356
30,5,0.01,1.5,161
30,5,0.01,1.5,250
30,5,0.01,1.5,222
30,5,0.01,1.5,243
30,5,0.01,1.5,246
30,5,0.01,1.5,78
30,5,0.01,1.5,363
30,2,0.2,3,168
30,2,0.2,3,146
30,2,0.2,3,952
30,2,0.2,3,569
30,2,0.2,3,842
30,2,0.2,3,62
30,2,0.2,3,122
30,2,0.2,3,967
30,2,0.2,3,202
30,2,0.2,3,111
30,2,0.2,2.5,221
30,2,0.2,2.5,54
30,2,0.2,2.5,475
30,2,0.2,2.5,239
30,2,0.2,2.5,111
30,2,0.2,2.5,172
30,2,0.2,2.5,65
30,2,0.2,2.5,5
30,2,0.2,2.5,354
30,2,0.2,2.5,146
30,2,0.2,2,718
30,2,0.2,2,177
30,2,0.2,2,158
30,2,0.2,2,590
30,2,0.2,2,179
30,2,0.2,2,165
30,2,0.2,2,559
30,2,0.2,2,136
30,2,0.2,2,114
30,2,0.2,2,241
30,2,0.2,1.5,153
30,2,0.2,1.5,100
30,2,0.2,1.5,491
30,2,0.2,1.5,608
30,2,0.2,1.5,62
30,2,0.2,1.5,228
30,2,0.2,1.5,79
30,2,0.2,1.5,8
30,2,0.2,1.5,426
30,2,0.2,1.5,114
30,2,0.15,3,341
30,2,0.15,3,111
30,2,0.15,3,109
30,2,0.15,3,596
30,2,0.15,3,96
30,2,0.15,3,285
30,2,0.15,3,774
30,2,0.15,3,156
30,2,0.15,3,452
30,2,0.15,3,269
30,2,0.15,2.5,410
30,2,0.15,2.5,664
30,2,0.15,2.5,309
30,2,0.15,2.5,499
30,2,0.15,2.5,192
30,2,0.15,2.5,168
30,2,0.15,2.5,378
30,2,0.15,2.5,105
30,2,0.15,2.5,283
30,2,0.15,2.5,212
30,2,0.15,2,181
30,2,0.15,2,181
30,2,0.15,2,92
30,2,0.15,2,961
30,2,0.15,2,307
30,2,0.15,2,32
30,2,0.15,2,114
30,2,0.15,2,71
30,2,0.15,2,219
30,2,0.15,1.5,272
30,2,0.15,1.5,753
30,2,0.15,1.5,181
30,2,0.15,1.5,629
30,2,0.15,1.5,722
30,2,0.15,1.5,68
30,2,0.15,1.5,70
30,2,0.15,1.5,301
30,2,0.15,1.5,394
30,2,0.15,1.5,368
30,2,0.1,3,338
30,2,0.1,3,157
30,2,0.1,3,254
30,2,0.1,3,201
30,2,0.1,3,135
30,2,0.1,3,255
30,2,0.1,3,412
30,2,0.1,3,480
30,2,0.1,3,169
30,2,0.1,3,74
30,2,0.1,2.5,411
30,2,0.1,2.5,127
30,2,0.1,2.5,446
30,2,0.1,2.5,128
30,2,0.1,2.5,81
30,2,0.1,2.5,262
30,2,0.1,2.5,141
30,2,0.1,2.5,330
30,2,0.1,2.5,457
30,2,0.1,2.5,514
30,2,0.1,2,303
30,2,0.1,2,431
30,2,0.1,2,2
30,2,0.1,2,203
30,2,0.1,2,343
30,2,0.1,2,762
30,2,0.1,2,53
30,2,0.1,2,419
30,2,0.1,2,223
30,2,0.1,2,358
30,2,0.1,1.5,435
30,2,0.1,1.5,645
30,2,0.1,1.5,387
30,2,0.1,1.5,231
30,2,0.1,1.5,271
30,2,0.1,1.5,145
30,2,0.1,1.5,541
30,2,0.1,1.5,573
30,2,0.1,1.5,13
30,2,0.05,3,219
30,2,0.05,3,139
30,2,0.05,3,421
30,2,0.05,3,136
30,2,0.05,3,190
30,2,0.05,3,628
30,2,0.05,3,105
30,2,0.05,3,702
30,2,0.05,3,301
30,2,0.05,3,127
30,2,0.05,2.5,313
30,2,0.05,2.5,896
30,2,0.05,2.5,687
30,2,0.05,2.5,205
30,2,0.05,2.5,199
30,2,0.05,2.5,663
30,2,0.05,2.5,248
30,2,0.05,2.5,406
30,2,0.05,2.5,200
30,2,0.05,2.5,63
30,2,0.05,2,889
30,2,0.05,2,857
30,2,0.05,2,473
30,2,0.05,2,268
30,2,0.05,2,568
30,2,0.05,2,187
30,2,0.05,2,227
30,2,0.05,2,305
30,2,0.05,2,148
30,2,0.05,1.5,424
30,2,0.05,1.5,242
30,2,0.05,1.5,384
30,2,0.05,1.5,305
30,2,0.05,1.5,316
30,2,0.05,1.5,558
30,2,0.05,1.5,238
30,2,0.05,1.5,206
30,2,0.05,1.5,141
30,2,0.05,1.5,318
30,2,0.01,3,293
30,2,0.01,3,254
30,2,0.01,3,451
30,2,0.01,3,554
30,2,0.01,3,295
30,2,0.01,3,418
30,2,0.01,3,353
30,2,0.01,3,420
30,2,0.01,3,947
30,2,0.01,3,513
30,2,0.01,2.5,107
30,2,0.01,2.5,262
30,2,0.01,2.5,418
30,2,0.01,2.5,308
30,2,0.01,2.5,600
30,2,0.01,2.5,116
30,2,0.01,2.5,214
30,2,0.01,2.5,190
30,2,0.01,2.5,985
30,2,0.01,2.5,506
30,2,0.01,2,533
30,2,0.01,2,197
30,2,0.01,2,237
30,2,0.01,2,102
30,2,0.01,2,420
30,2,0.01,2,126
30,2,0.01,2,294
30,2,0.01,2,447
30,2,0.01,2,149
30,2,0.01,2,511
30,2,0.01,1.5,135
30,2,0.01,1.5,425
30,2,0.01,1.5,282
30,2,0.01,1.5,169
30,2,0.01,1.5,501
30,2,0.01,1.5,659
30,2,0.01,1.5,81
30,2,0.01,1.5,58
30,2,0.01,1.5,432
30,2,0.01,1.5,516
20,40,0.2,3,502
20,40,0.2,3,234
20,40,0.2,3,382
20,40,0.2,3,144
20,40,0.2,3,499
20,40,0.2,3,380
20,40,0.2,3,471
20,40,0.2,3,144
20,40,0.2,3,343
20,40,0.2,3,618
20,40,0.2,2.5,243
20,40,0.2,2.5,133
20,40,0.2,2.5,399
20,40,0.2,2.5,346
20,40,0.2,2.5,269
20,40,0.2,2.5,458
20,40,0.2,2.5,280
20,40,0.2,2.5,177
20,40,0.2,2.5,422
20,40,0.2,2.5,77
20,40,0.2,2,220
20,40,0.2,2,334
20,40,0.2,2,357
20,40,0.2,2,417
20,40,0.2,2,215
20,40,0.2,2,459
20,40,0.2,2,506
20,40,0.2,2,327
20,40,0.2,2,432
20,40,0.2,2,352
20,40,0.2,1.5,244
20,40,0.2,1.5,353
20,40,0.2,1.5,539
20,40,0.2,1.5,336
20,40,0.2,1.5,535
20,40,0.2,1.5,136
20,40,0.2,1.5,481
20,40,0.2,1.5,101
20,40,0.2,1.5,192
20,40,0.2,1.5,179
20,40,0.15,3,466
20,40,0.15,3,338
20,40,0.15,3,399
20,40,0.15,3,580
20,40,0.15,3,235
20,40,0.15,3,465
20,40,0.15,3,474
20,40,0.15,3,499
20,40,0.15,3,183
20,40,0.15,3,312
20,40,0.15,2.5,574
20,40,0.15,2.5,396
20,40,0.15,2.5,357
20,40,0.15,2.5,449
20,40,0.15,2.5,212
20,40,0.15,2.5,272
20,40,0.15,2.5,527
20,40,0.15,2.5,448
20,40,0.15,2.5,240
20,40,0.15,2.5,275
20,40,0.15,2,254
20,40,0.15,2,438
20,40,0.15,2,253
20,40,0.15,2,327
20,40,0.15,2,193
20,40,0.15,2,662
20,40,0.15,2,379
20,40,0.15,2,296
20,40,0.15,2,228
20,40,0.15,2,462
20,40,0.15,1.5,285
20,40,0.15,1.5,450
20,40,0.15,1.5,213
20,40,0.15,1.5,357
20,40,0.15,1.5,423
20,40,0.15,1.5,275
20,40,0.15,1.5,598
20,40,0.15,1.5,212
20,40,0.15,1.5,350
20,40,0.15,1.5,196
20,40,0.1,3,453
20,40,0.1,3,313
20,40,0.1,3,532
20,40,0.1,3,752
20,40,0.1,3,299
20,40,0.1,3,523
20,40,0.1,3,393
20,40,0.1,3,216
20,40,0.1,3,267
20,40,0.1,3,191
20,40,0.1,2.5,256
20,40,0.1,2.5,409
20,40,0.1,2.5,377
20,40,0.1,2.5,265
20,40,0.1,2.5,358
20,40,0.1,2.5,413
20,40,0.1,2.5,433
20,40,0.1,2.5,471
20,40,0.1,2.5,383
20,40,0.1,2.5,335
20,40,0.1,2,416
20,40,0.1,2,505
20,40,0.1,2,373
20,40,0.1,2,257
20,40,0.1,2,257
20,40,0.1,2,224
20,40,0.1,2,236
20,40,0.1,2,560
20,40,0.1,2,259
20,40,0.1,2,517
20,40,0.1,1.5,553
20,40,0.1,1.5,245
20,40,0.1,1.5,302
20,40,0.1,1.5,334
20,40,0.1,1.5,312
20,40,0.1,1.5,507
20,40,0.1,1.5,415
20,40,0.1,1.5,244
20,40,0.1,1.5,472
20,40,0.1,1.5,599
20,40,0.05,3,301
20,40,0.05,3,411
20,40,0.05,3,336
20,40,0.05,3,619
20,40,0.05,3,242
20,40,0.05,3,444
20,40,0.05,3,348
20,40,0.05,3,168
20,40,0.05,3,365
20,40,0.05,3,455
20,40,0.05,2.5,94
20,40,0.05,2.5,397
20,40,0.05,2.5,469
20,40,0.05,2.5,333
20,40,0.05,2.5,430
20,40,0.05,2.5,73
20,40,0.05,2.5,384
20,40,0.05,2.5,524
20,40,0.05,2.5,418
20,40,0.05,2.5,2
20,40,0.05,2,231
20,40,0.05,2,317
20,40,0.05,2,176
20,40,0.05,2,262
20,40,0.05,2,286
20,40,0.05,2,170
20,40,0.05,2,5
20,40,0.05,2,336
20,40,0.05,2,336
20,40,0.05,2,396
20,40,0.05,1.5,358
20,40,0.05,1.5,387
20,40,0.05,1.5,513
20,40,0.05,1.5,326
20,40,0.05,1.5,234
20,40,0.05,1.5,441
20,40,0.05,1.5,192
20,40,0.05,1.5,397
20,40,0.05,1.5,508
20,40,0.05,1.5,295
20,40,0.01,3,507
20,40,0.01,3,415
20,40,0.01,3,503
20,40,0.01,3,496
20,40,0.01,3,273
20,40,0.01,3,535
20,40,0.01,3,545
20,40,0.01,3,377
20,40,0.01,3,502
20,40,0.01,3,526
20,40,0.01,2.5,496
20,40,0.01,2.5,515
20,40,0.01,2.5,232
20,40,0.01,2.5,398
20,40,0.01,2.5,390
20,40,0.01,2.5,513
20,40,0.01,2.5,196
20,40,0.01,2.5,246
20,40,0.01,2.5,501
20,40,0.01,2.5,451
20,40,0.01,2,367
20,40,0.01,2,318
20,40,0.01,2,88
20,40,0.01,2,521
20,40,0.01,2,468
20,40,0.01,2,383
20,40,0.01,2,452
20,40,0.01,2,279
20,40,0.01,2,352
20,40,0.01,2,515
20,40,0.01,1.5,494
20,40,0.01,1.5,481
20,40,0.01,1.5,377
20,40,0.01,1.5,540
20,40,0.01,1.5,385
20,40,0.01,1.5,426
20,40,0.01,1.5,295
20,40,0.01,1.5,454
20,40,0.01,1.5,301
20,40,0.01,1.5,618
20,30,0.2,3,174
20,30,0.2,3,256
20,30,0.2,3,315
20,30,0.2,3,301
20,30,0.2,3,249
20,30,0.2,3,276
20,30,0.2,3,192
20,30,0.2,3,327
20,30,0.2,3,460
20,30,0.2,3,192
20,30,0.2,2.5,421
20,30,0.2,2.5,376
20,30,0.2,2.5,196
20,30,0.2,2.5,149
20,30,0.2,2.5,710
20,30,0.2,2.5,59
20,30,0.2,2.5,390
20,30,0.2,2.5,336
20,30,0.2,2.5,255
20,30,0.2,2.5,283
20,30,0.2,2,396
20,30,0.2,2,387
20,30,0.2,2,96
20,30,0.2,2,140
20,30,0.2,2,292
20,30,0.2,2,65
20,30,0.2,2,345
20,30,0.2,2,107
20,30,0.2,2,270
20,30,0.2,2,314
20,30,0.2,1.5,367
20,30,0.2,1.5,276
20,30,0.2,1.5,231
20,30,0.2,1.5,54
20,30,0.2,1.5,217
20,30,0.2,1.5,512
20,30,0.2,1.5,53
20,30,0.2,1.5,172
20,30,0.2,1.5,406
20,30,0.2,1.5,568
20,30,0.15,3,573
20,30,0.15,3,230
20,30,0.15,3,417
20,30,0.15,3,269
20,30,0.15,3,374
20,30,0.15,3,490
20,30,0.15,3,123
20,30,0.15,3,98
20,30,0.15,3,244
20,30,0.15,3,216
20,30,0.15,2.5,716
20,30,0.15,2.5,145
20,30,0.15,2.5,505
20,30,0.15,2.5,248
20,30,0.15,2.5,184
20,30,0.15,2.5,232
20,30,0.15,2.5,93
20,30,0.15,2.5,13
20,30,0.15,2.5,896
20,30,0.15,2.5,225
20,30,0.15,2,387
20,30,0.15,2,438
20,30,0.15,2,297
20,30,0.15,2,474
20,30,0.15,2,159
20,30,0.15,2,361
20,30,0.15,2,378
20,30,0.15,2,248
20,30,0.15,2,146
20,30,0.15,2,369
20,30,0.15,1.5,386
20,30,0.15,1.5,184
20,30,0.15,1.5,422
20,30,0.15,1.5,353
20,30,0.15,1.5,175
20,30,0.15,1.5,216
20,30,0.15,1.5,205
20,30,0.15,1.5,190
20,30,0.15,1.5,229
20,30,0.15,1.5,151
20,30,0.1,3,388
20,30,0.1,3,453
20,30,0.1,3,477
20,30,0.1,3,319
20,30,0.1,3,534
20,30,0.1,3,65
20,30,0.1,3,202
20,30,0.1,3,313
20,30,0.1,3,420
20,30,0.1,3,395
20,30,0.1,2.5,216
20,30,0.1,2.5,475
20,30,0.1,2.5,309
20,30,0.1,2.5,395
20,30,0.1,2.5,352
20,30,0.1,2.5,240
20,30,0.1,2.5,463
20,30,0.1,2.5,503
20,30,0.1,2.5,444
20,30,0.1,2.5,457
20,30,0.1,2,456
20,30,0.1,2,188
20,30,0.1,2,200
20,30,0.1,2,120
20,30,0.1,2,239
20,30,0.1,2,291
20,30,0.1,2,206
20,30,0.1,2,534
20,30,0.1,2,401
20,30,0.1,2,316
20,30,0.1,1.5,275
20,30,0.1,1.5,113
20,30,0.1,1.5,483
20,30,0.1,1.5,187
20,30,0.1,1.5,251
20,30,0.1,1.5,436
20,30,0.1,1.5,185
20,30,0.1,1.5,103
20,30,0.1,1.5,176
20,30,0.1,1.5,312
20,30,0.05,3,475
20,30,0.05,3,361
20,30,0.05,3,417
20,30,0.05,3,340
20,30,0.05,3,358
20,30,0.05,3,478
20,30,0.05,3,203
20,30,0.05,3,220
20,30,0.05,3,325
20,30,0.05,3,224
20,30,0.05,2.5,579
20,30,0.05,2.5,812
20,30,0.05,2.5,348
20,30,0.05,2.5,395
20,30,0.05,2.5,271
20,30,0.05,2.5,442
20,30,0.05,2.5,253
20,30,0.05,2.5,413
20,30,0.05,2.5,256
20,30,0.05,2.5,297
20,30,0.05,2,343
20,30,0.05,2,467
20,30,0.05,2,472
20,30,0.05,2,376
20,30,0.05,2,273
20,30,0.05,2,256
20,30,0.05,2,676
20,30,0.05,2,275
20,30,0.05,2,411
20,30,0.05,2,413
20,30,0.05,1.5,299
20,30,0.05,1.5,385
20,30,0.05,1.5,497
20,30,0.05,1.5,445
20,30,0.05,1.5,261
20,30,0.05,1.5,321
20,30,0.05,1.5,414
20,30,0.05,1.5,233
20,30,0.05,1.5,302
20,30,0.05,1.5,375
20,30,0.01,3,450
20,30,0.01,3,267
20,30,0.01,3,215
20,30,0.01,3,387
20,30,0.01,3,514
20,30,0.01,3,352
20,30,0.01,3,258
20,30,0.01,3,412
20,30,0.01,3,599
20,30,0.01,3,139
20,30,0.01,2.5,225
20,30,0.01,2.5,414
20,30,0.01,2.5,227
20,30,0.01,2.5,553
20,30,0.01,2.5,317
20,30,0.01,2.5,555
20,30,0.01,2.5,317
20,30,0.01,2.5,323
20,30,0.01,2.5,545
20,30,0.01,2.5,325
20,30,0.01,2,683
20,30,0.01,2,332
20,30,0.01,2,114
20,30,0.01,2,314
20,30,0.01,2,696
20,30,0.01,2,232
20,30,0.01,2,393
20,30,0.01,2,624
20,30,0.01,2,113
20,30,0.01,2,529
20,30,0.01,1.5,492
20,30,0.01,1.5,241
20,30,0.01,1.5,341
20,30,0.01,1.5,480
20,30,0.01,1.5,6
20,30,0.01,1.5,238
20,30,0.01,1.5,301
20,30,0.01,1.5,347
20,30,0.01,1.5,398
20,30,0.01,1.5,415
20,20,0.2,3,212
20,20,0.2,3,300
20,20,0.2,3,339
20,20,0.2,3,493
20,20,0.2,3,133
20,20,0.2,3,399
20,20,0.2,3,598
20,20,0.2,3,367
20,20,0.2,3,154
20,20,0.2,3,327
20,20,0.2,2.5,256
20,20,0.2,2.5,303
20,20,0.2,2.5,292
20,20,0.2,2.5,467
20,20,0.2,2.5,367
20,20,0.2,2.5,168
20,20,0.2,2.5,356
20,20,0.2,2.5,587
20,20,0.2,2.5,752
20,20,0.2,2.5,145
20,20,0.2,2,314
20,20,0.2,2,106
20,20,0.2,2,307
20,20,0.2,2,332
20,20,0.2,2,222
20,20,0.2,2,432
20,20,0.2,2,153
20,20,0.2,2,300
20,20,0.2,2,413
20,20,0.2,2,520
20,20,0.2,1.5,299
20,20,0.2,1.5,224
20,20,0.2,1.5,432
20,20,0.2,1.5,233
20,20,0.2,1.5,173
20,20,0.2,1.5,283
20,20,0.2,1.5,391
20,20,0.2,1.5,628
20,20,0.2,1.5,453
20,20,0.2,1.5,318
20,20,0.15,3,373
20,20,0.15,3,318
20,20,0.15,3,196
20,20,0.15,3,172
20,20,0.15,3,403
20,20,0.15,3,295
20,20,0.15,3,230
20,20,0.15,3,431
20,20,0.15,3,637
20,20,0.15,3,182
20,20,0.15,2.5,403
20,20,0.15,2.5,648
20,20,0.15,2.5,341
20,20,0.15,2.5,355
20,20,0.15,2.5,314
20,20,0.15,2.5,287
20,20,0.15,2.5,137
20,20,0.15,2.5,203
20,20,0.15,2.5,136
20,20,0.15,2.5,455
20,20,0.15,2,232
20,20,0.15,2,501
20,20,0.15,2,136
20,20,0.15,2,388
20,20,0.15,2,61
20,20,0.15,2,249
20,20,0.15,2,382
20,20,0.15,2,287
20,20,0.15,2,248
20,20,0.15,2,233
20,20,0.15,1.5,559
20,20,0.15,1.5,258
20,20,0.15,1.5,380
20,20,0.15,1.5,421
20,20,0.15,1.5,574
20,20,0.15,1.5,218
20,20,0.15,1.5,272
20,20,0.15,1.5,212
20,20,0.15,1.5,142
20,20,0.15,1.5,568
20,20,0.1,3,153
20,20,0.1,3,213
20,20,0.1,3,575
20,20,0.1,3,553
20,20,0.1,3,296
20,20,0.1,3,355
20,20,0.1,3,332
20,20,0.1,3,431
20,20,0.1,3,707
20,20,0.1,3,507
20,20,0.1,2.5,532
20,20,0.1,2.5,240
20,20,0.1,2.5,324
20,20,0.1,2.5,436
20,20,0.1,2.5,190
20,20,0.1,2.5,354
20,20,0.1,2.5,138
20,20,0.1,2.5,625
20,20,0.1,2.5,639
20,20,0.1,2.5,383
20,20,0.1,2,144
20,20,0.1,2,244
20,20,0.1,2,219
20,20,0.1,2,297
20,20,0.1,2,446
20,20,0.1,2,165
20,20,0.1,2,399
20,20,0.1,2,516
20,20,0.1,2,252
20,20,0.1,2,341
20,20,0.1,1.5,505
20,20,0.1,1.5,359
20,20,0.1,1.5,325
20,20,0.1,1.5,414
20,20,0.1,1.5,215
20,20,0.1,1.5,227
20,20,0.1,1.5,456
20,20,0.1,1.5,256
20,20,0.1,1.5,313
20,20,0.1,1.5,378
20,20,0.05,3,332
20,20,0.05,3,406
20,20,0.05,3,377
20,20,0.05,3,70
20,20,0.05,3,55
20,20,0.05,3,1
20,20,0.05,3,328
20,20,0.05,3,153
20,20,0.05,3,305
20,20,0.05,3,479
20,20,0.05,2.5,352
20,20,0.05,2.5,530
20,20,0.05,2.5,401
20,20,0.05,2.5,355
20,20,0.05,2.5,385
20,20,0.05,2.5,572
20,20,0.05,2.5,272
20,20,0.05,2.5,159
20,20,0.05,2.5,388
20,20,0.05,2.5,403
20,20,0.05,2,256
20,20,0.05,2,275
20,20,0.05,2,198
20,20,0.05,2,353
20,20,0.05,2,144
20,20,0.05,2,233
20,20,0.05,2,381
20,20,0.05,2,396
20,20,0.05,2,362
20,20,0.05,2,58
20,20,0.05,1.5,331
20,20,0.05,1.5,334
20,20,0.05,1.5,336
20,20,0.05,1.5,333
20,20,0.05,1.5,393
20,20,0.05,1.5,294
20,20,0.05,1.5,506
20,20,0.05,1.5,145
20,20,0.05,1.5,189
20,20,0.05,1.5,459
20,20,0.01,3,392
20,20,0.01,3,320
20,20,0.01,3,262
20,20,0.01,3,93
20,20,0.01,3,462
20,20,0.01,3,322
20,20,0.01,3,365
20,20,0.01,3,482
20,20,0.01,3,155
20,20,0.01,3,295
20,20,0.01,2.5,465
20,20,0.01,2.5,535
20,20,0.01,2.5,461
20,20,0.01,2.5,409
20,20,0.01,2.5,240
20,20,0.01,2.5,441
20,20,0.01,2.5,26
20,20,0.01,2.5,684
20,20,0.01,2.5,569
20,20,0.01,2.5,149
20,20,0.01,2,275
20,20,0.01,2,497
20,20,0.01,2,215
20,20,0.01,2,510
20,20,0.01,2,306
20,20,0.01,2,492
20,20,0.01,2,589
20,20,0.01,2,180
20,20,0.01,2,411
20,20,0.01,2,601
20,20,0.01,1.5,392
20,20,0.01,1.5,293
20,20,0.01,1.5,178
20,20,0.01,1.5,413
20,20,0.01,1.5,480
20,20,0.01,1.5,261
20,20,0.01,1.5,379
20,20,0.01,1.5,460
20,20,0.01,1.5,394
20,20,0.01,1.5,197
20,10,0.2,3,354
20,10,0.2,3,193
20,10,0.2,3,261
20,10,0.2,3,246
20,10,0.2,3,226
20,10,0.2,3,518
20,10,0.2,3,380
20,10,0.2,3,305
20,10,0.2,3,486
20,10,0.2,3,481
20,10,0.2,2.5,1
20,10,0.2,2.5,650
20,10,0.2,2.5,636
20,10,0.2,2.5,356
20,10,0.2,2.5,303
