"K","M","d","D","e","t","n50"
69,3,6,6,2,7,234
69,3,6,6,2,12,234
69,3,6,6,7,2,234
69,3,6,6,7,7,234
69,3,6,6,7,12,234
69,3,6,6,12,2,234
69,3,6,6,12,7,234
69,3,6,6,12,12,234
77,0,0,0,2,2,278
77,0,0,0,2,7,278
77,0,0,0,2,12,278
77,0,0,0,7,2,291
77,0,0,0,7,7,291
77,0,0,0,7,12,291
77,0,0,0,12,2,291
77,0,0,0,12,7,291
77,0,0,0,12,12,291
77,0,0,0,2,2,278
77,0,0,0,2,7,278
77,0,0,0,2,12,278
77,0,0,0,7,2,291
77,0,0,0,7,7,291
77,0,0,0,7,12,291
77,0,0,0,12,2,291
77,0,0,0,12,7,291
77,0,0,0,12,12,291
77,0,0,0,2,2,278
77,0,0,0,2,7,278
77,0,0,0,2,12,278
77,0,0,0,7,2,291
77,0,0,0,7,7,291
77,0,0,0,7,12,291
77,0,0,0,12,2,291
77,0,0,0,12,7,291
77,0,0,0,12,12,291
77,0,0,2,2,2,278
77,0,0,2,2,7,278
77,0,0,2,2,12,278
77,0,0,2,7,2,291
77,0,0,2,7,7,291
77,0,0,2,7,12,291
77,0,0,2,12,2,291
77,0,0,2,12,7,291
77,0,0,2,12,12,291
77,0,0,2,2,2,278
77,0,0,2,2,7,278
77,0,0,2,2,12,278
77,0,0,2,7,2,291
77,0,0,2,7,7,291
77,0,0,2,7,12,291
77,0,0,2,12,2,291
77,0,0,2,12,7,291
77,0,0,2,12,12,291
77,0,0,2,2,2,278
77,0,0,2,2,7,278
77,0,0,2,2,12,278
77,0,0,2,7,2,291
77,0,0,2,7,7,291
77,0,0,2,7,12,291
77,0,0,2,12,2,291
77,0,0,2,12,7,291
77,0,0,2,12,12,291
77,0,0,4,2,2,278
77,0,0,4,2,7,278
77,0,0,4,2,12,278
77,0,0,4,7,2,291
77,0,0,4,7,7,291
77,0,0,4,7,12,291
77,0,0,4,12,2,291
77,0,0,4,12,7,291
77,0,0,4,12,12,291
77,0,0,4,2,2,278
77,0,0,4,2,7,278
77,0,0,4,2,12,278
77,0,0,4,7,2,291
77,0,0,4,7,7,291
77,0,0,4,7,12,291
77,0,0,4,12,2,291
77,0,0,4,12,7,291
77,0,0,4,12,12,291
77,0,0,4,2,2,278
77,0,0,4,2,7,278
77,0,0,4,2,12,278
77,0,0,4,7,2,291
77,0,0,4,7,7,291
77,0,0,4,7,12,291
77,0,0,4,12,2,291
77,0,0,4,12,7,291
77,0,0,4,12,12,291
77,0,0,6,2,2,278
77,0,0,6,2,7,278
77,0,0,6,2,12,278
77,0,0,6,7,2,291
77,0,0,6,7,7,291
77,0,0,6,7,12,291
77,0,0,6,12,2,291
77,0,0,6,12,7,291
77,0,0,6,12,12,291
77,0,0,6,2,2,278
77,0,0,6,2,7,278
77,0,0,6,2,12,278
77,0,0,6,7,2,291
77,0,0,6,7,7,291
77,0,0,6,7,12,291
77,0,0,6,12,2,291
77,0,0,6,12,7,291
77,0,0,6,12,12,291
77,0,0,6,2,2,278
77,0,0,6,2,7,278
77,0,0,6,2,12,278
77,0,0,6,7,2,291
77,0,0,6,7,7,291
77,0,0,6,7,12,291
77,0,0,6,12,2,291
77,0,0,6,12,7,291
77,0,0,6,12,12,291
77,0,2,0,2,2,264
77,0,2,0,2,7,264
77,0,2,0,2,12,264
77,0,2,0,7,2,241
77,0,2,0,7,7,241
77,0,2,0,7,12,241
77,0,2,0,12,2,241
77,0,2,0,12,7,241
77,0,2,0,12,12,241
77,0,2,0,2,2,264
77,0,2,0,2,7,264
77,0,2,0,2,12,264
77,0,2,0,7,2,241
77,0,2,0,7,7,241
77,0,2,0,7,12,241
77,0,2,0,12,2,241
77,0,2,0,12,7,241
77,0,2,0,12,12,241
77,0,2,0,2,2,264
77,0,2,0,2,7,264
77,0,2,0,2,12,264
77,0,2,0,7,2,241
77,0,2,0,7,7,241
77,0,2,0,7,12,241
77,0,2,0,12,2,241
77,0,2,0,12,7,241
77,0,2,0,12,12,241
77,0,2,2,2,2,264
77,0,2,2,2,7,264
77,0,2,2,2,12,264
77,0,2,2,7,2,241
77,0,2,2,7,7,241
77,0,2,2,7,12,241
77,0,2,2,12,2,241
77,0,2,2,12,7,241
77,0,2,2,12,12,241
77,0,2,2,2,2,264
77,0,2,2,2,7,264
77,0,2,2,2,12,264
77,0,2,2,7,2,241
77,0,2,2,7,7,241
77,0,2,2,7,12,241
77,0,2,2,12,2,241
77,0,2,2,12,7,241
77,0,2,2,12,12,241
77,0,2,2,2,2,264
77,0,2,2,2,7,264
77,0,2,2,2,12,264
77,0,2,2,7,2,241
77,0,2,2,7,7,241
77,0,2,2,7,12,241
77,0,2,2,12,2,241
77,0,2,2,12,7,241
77,0,2,2,12,12,241
77,0,2,4,2,2,264
77,0,2,4,2,7,264
77,0,2,4,2,12,264
77,0,2,4,7,2,241
77,0,2,4,7,7,241
77,0,2,4,7,12,241
77,0,2,4,12,2,241
77,0,2,4,12,7,241
77,0,2,4,12,12,241
77,0,2,4,2,2,264
77,0,2,4,2,7,264
77,0,2,4,2,12,264
77,0,2,4,7,2,241
77,0,2,4,7,7,241
77,0,2,4,7,12,241
77,0,2,4,12,2,241
77,0,2,4,12,7,241
77,0,2,4,12,12,241
77,0,2,4,2,2,264
77,0,2,4,2,7,264
77,0,2,4,2,12,264
77,0,2,4,7,2,241
77,0,2,4,7,7,241
77,0,2,4,7,12,241
77,0,2,4,12,2,241
77,0,2,4,12,7,241
77,0,2,4,12,12,241
77,0,2,6,2,2,264
77,0,2,6,2,7,264
77,0,2,6,2,12,264
77,0,2,6,7,2,241
77,0,2,6,7,7,241
77,0,2,6,7,12,241
77,0,2,6,12,2,241
77,0,2,6,12,7,241
77,0,2,6,12,12,241
77,0,2,6,2,2,264
77,0,2,6,2,7,264
77,0,2,6,2,12,264
77,0,2,6,7,2,241
77,0,2,6,7,7,241
77,0,2,6,7,12,241
77,0,2,6,12,2,241
77,0,2,6,12,7,241
77,0,2,6,12,12,241
77,0,2,6,2,2,264
77,0,2,6,2,7,264
77,0,2,6,2,12,264
77,0,2,6,7,2,241
77,0,2,6,7,7,241
77,0,2,6,7,12,241
77,0,2,6,12,2,241
77,0,2,6,12,7,241
77,0,2,6,12,12,241
77,1,0,0,2,2,278
77,1,0,0,2,7,278
77,1,0,0,2,12,278
77,1,0,0,7,2,291
77,1,0,0,7,7,291
77,1,0,0,7,12,291
77,1,0,0,12,2,291
77,1,0,0,12,7,291
77,1,0,0,12,12,291
77,1,0,0,2,2,278
77,1,0,0,2,7,278
77,1,0,0,2,12,278
77,1,0,0,7,2,291
77,1,0,0,7,7,291
77,1,0,0,7,12,291
77,1,0,0,12,2,291
77,1,0,0,12,7,291
77,1,0,0,12,12,291
77,1,0,0,2,2,278
77,1,0,0,2,7,278
77,1,0,0,2,12,278
77,1,0,0,7,2,291
77,1,0,0,7,7,291
77,1,0,0,7,12,291
77,1,0,0,12,2,291
77,1,0,0,12,7,291
77,1,0,0,12,12,291
77,1,0,2,2,2,278
77,1,0,2,2,7,278
77,1,0,2,2,12,278
77,1,0,2,7,2,291
77,1,0,2,7,7,291
77,1,0,2,7,12,291
77,1,0,2,12,2,291
77,1,0,2,12,7,291
77,1,0,2,12,12,291
77,1,0,2,2,2,278
77,1,0,2,2,7,278
77,1,0,2,2,12,278
77,1,0,2,7,2,291
77,1,0,2,7,7,291
77,1,0,2,7,12,291
77,1,0,2,12,2,291
77,1,0,2,12,7,291
77,1,0,2,12,12,291
77,1,0,2,2,2,278
77,1,0,2,2,7,278
77,1,0,2,2,12,278
77,1,0,2,7,2,291
77,1,0,2,7,7,291
77,1,0,2,7,12,291
77,1,0,2,12,2,291
77,1,0,2,12,7,291
77,1,0,2,12,12,291
77,1,0,4,2,2,278
77,1,0,4,2,7,278
77,1,0,4,2,12,278
77,1,0,4,7,2,291
77,1,0,4,7,7,291
77,1,0,4,7,12,291
77,1,0,4,12,2,291
77,1,0,4,12,7,291
77,1,0,4,12,12,291
77,1,0,4,2,2,278
77,1,0,4,2,7,278
77,1,0,4,2,12,278
77,1,0,4,7,2,291
77,1,0,4,7,7,291
77,1,0,4,7,12,291
77,1,0,4,12,2,291
77,1,0,4,12,7,291
77,1,0,4,12,12,291
77,1,0,4,2,2,278
77,1,0,4,2,7,278
77,1,0,4,2,12,278
77,1,0,4,7,2,291
77,1,0,4,7,7,291
77,1,0,4,7,12,291
77,1,0,4,12,2,291
77,1,0,4,12,7,291
77,1,0,4,12,12,291
77,1,0,6,2,2,278
77,1,0,6,2,7,278
77,1,0,6,2,12,278
77,1,0,6,7,2,291
77,1,0,6,7,7,291
77,1,0,6,7,12,291
77,1,0,6,12,2,291
77,1,0,6,12,7,291
77,1,0,6,12,12,291
77,1,0,6,2,2,278
77,1,0,6,2,7,278
77,1,0,6,2,12,278
77,1,0,6,7,2,291
77,1,0,6,7,7,291
77,1,0,6,7,12,291
77,1,0,6,12,2,291
77,1,0,6,12,7,291
77,1,0,6,12,12,291
77,1,0,6,2,2,278
77,1,0,6,2,7,278
77,1,0,6,2,12,278
77,1,0,6,7,2,291
77,1,0,6,7,7,291
77,1,0,6,7,12,291
77,1,0,6,12,2,291
77,1,0,6,12,7,291
77,1,0,6,12,12,291
77,1,2,0,2,2,264
77,1,2,0,2,7,264
77,1,2,0,2,12,264
77,1,2,0,7,2,241
77,1,2,0,7,7,241
77,1,2,0,7,12,241
77,1,2,0,12,2,241
77,1,2,0,12,7,241
77,1,2,0,12,12,241
77,1,2,0,2,2,264
77,1,2,0,2,7,264
77,1,2,0,2,12,264
77,1,2,0,7,2,241
77,1,2,0,7,7,241
77,1,2,0,7,12,241
77,1,2,0,12,2,241
77,1,2,0,12,7,241
77,1,2,0,12,12,241
77,1,2,0,2,2,264
77,1,2,0,2,7,264
77,1,2,0,2,12,264
77,1,2,0,7,2,241
77,1,2,0,7,7,241
77,1,2,0,7,12,241
77,1,2,0,12,2,241
77,1,2,0,12,7,241
77,1,2,0,12,12,241
77,1,2,2,2,2,264
77,1,2,2,2,7,264
77,1,2,2,2,12,264
77,1,2,2,7,2,241
77,1,2,2,7,7,241
77,1,2,2,7,12,241
77,1,2,2,12,2,241
77,1,2,2,12,7,241
77,1,2,2,12,12,241
77,1,2,2,2,2,264
77,1,2,2,2,7,264
77,1,2,2,2,12,264
77,1,2,2,7,2,241
77,1,2,2,7,7,241
77,1,2,2,7,12,241
77,1,2,2,12,2,241
77,1,2,2,12,7,241
77,1,2,2,12,12,241
77,1,2,2,2,2,264
77,1,2,2,2,7,264
77,1,2,2,2,12,264
77,1,2,2,7,2,241
77,1,2,2,7,7,241
77,1,2,2,7,12,241
77,1,2,2,12,2,241
77,1,2,2,12,7,241
77,1,2,2,12,12,241
77,1,2,4,2,2,264
77,1,2,4,2,7,264
77,1,2,4,2,12,264
77,1,2,4,7,2,241
77,1,2,4,7,7,241
77,1,2,4,7,12,241
77,1,2,4,12,2,241
77,1,2,4,12,7,241
77,1,2,4,12,12,241
77,1,2,4,2,2,264
77,1,2,4,2,7,264
77,1,2,4,2,12,264
77,1,2,4,7,2,241
77,1,2,4,7,7,241
77,1,2,4,7,12,241
77,1,2,4,12,2,241
77,1,2,4,12,7,241
77,1,2,4,12,12,241
77,1,2,4,2,2,264
77,1,2,4,2,7,264
77,1,2,4,2,12,264
77,1,2,4,7,2,241
77,1,2,4,7,7,241
77,1,2,4,7,12,241
77,1,2,4,12,2,241
77,1,2,4,12,7,241
77,1,2,4,12,12,241
77,1,2,6,2,2,264
77,1,2,6,2,7,264
77,1,2,6,2,12,264
77,1,2,6,7,2,241
77,1,2,6,7,7,241
77,1,2,6,7,12,241
77,1,2,6,12,2,241
77,1,2,6,12,7,241
77,1,2,6,12,12,241
77,1,2,6,2,2,264
77,1,2,6,2,7,264
77,1,2,6,2,12,264
77,1,2,6,7,2,241
77,1,2,6,7,7,241
77,1,2,6,7,12,241
77,1,2,6,12,2,241
77,1,2,6,12,7,241
77,1,2,6,12,12,241
77,1,2,6,2,2,264
77,1,2,6,2,7,264
77,1,2,6,2,12,264
77,1,2,6,7,2,241
77,1,2,6,7,7,241
77,1,2,6,7,12,241
77,1,2,6,12,2,241
77,1,2,6,12,7,241
77,1,2,6,12,12,241
77,2,0,0,2,2,278
77,2,0,0,2,7,278
77,2,0,0,2,12,278
77,2,0,0,7,2,291
77,2,0,0,7,7,291
77,2,0,0,7,12,291
77,2,0,0,12,2,291
77,2,0,0,12,7,291
77,2,0,0,12,12,291
77,2,0,0,2,2,278
77,2,0,0,2,7,278
77,2,0,0,2,12,278
77,2,0,0,7,2,291
77,2,0,0,7,7,291
77,2,0,0,7,12,291
77,2,0,0,12,2,291
77,2,0,0,12,7,291
77,2,0,0,12,12,291
77,2,0,0,2,2,278
77,2,0,0,2,7,278
77,2,0,0,2,12,278
77,2,0,0,7,2,291
77,2,0,0,7,7,291
77,2,0,0,7,12,291
77,2,0,0,12,2,291
77,2,0,0,12,7,291
77,2,0,0,12,12,291
77,2,0,2,2,2,278
77,2,0,2,2,7,278
77,2,0,2,2,12,278
77,2,0,2,7,2,291
77,2,0,2,7,7,291
77,2,0,2,7,12,291
77,2,0,2,12,2,291
77,2,0,2,12,7,291
77,2,0,2,12,12,291
77,2,0,2,2,2,278
77,2,0,2,2,7,278
77,2,0,2,2,12,278
77,2,0,2,7,2,291
77,2,0,2,7,7,291
77,2,0,2,7,12,291
77,2,0,2,12,2,291
77,2,0,2,12,7,291
77,2,0,2,12,12,291
77,2,0,2,2,2,278
77,2,0,2,2,7,278
77,2,0,2,2,12,278
77,2,0,2,7,2,291
77,2,0,2,7,7,291
77,2,0,2,7,12,291
77,2,0,2,12,2,291
77,2,0,2,12,7,291
77,2,0,2,12,12,291
77,2,0,4,2,2,278
77,2,0,4,2,7,278
77,2,0,4,2,12,278
77,2,0,4,7,2,291
77,2,0,4,7,7,291
77,2,0,4,7,12,291
77,2,0,4,12,2,291
77,2,0,4,12,7,291
77,2,0,4,12,12,291
77,2,0,4,2,2,278
77,2,0,4,2,7,278
77,2,0,4,2,12,278
77,2,0,4,7,2,291
77,2,0,4,7,7,291
77,2,0,4,7,12,291
77,2,0,4,12,2,291
77,2,0,4,12,7,291
77,2,0,4,12,12,291
77,2,0,4,2,2,278
77,2,0,4,2,7,278
77,2,0,4,2,12,278
77,2,0,4,7,2,291
77,2,0,4,7,7,291
77,2,0,4,7,12,291
77,2,0,4,12,2,291
77,2,0,4,12,7,291
77,2,0,4,12,12,291
77,2,0,6,2,2,278
77,2,0,6,2,7,278
77,2,0,6,2,12,278
77,2,0,6,7,2,291
77,2,0,6,7,7,291
77,2,0,6,7,12,291
77,2,0,6,12,2,291
77,2,0,6,12,7,291
77,2,0,6,12,12,291
77,2,0,6,2,2,278
77,2,0,6,2,7,278
77,2,0,6,2,12,278
77,2,0,6,7,2,291
77,2,0,6,7,7,291
77,2,0,6,7,12,291
77,2,0,6,12,2,291
77,2,0,6,12,7,291
77,2,0,6,12,12,291
77,2,0,6,2,2,278
77,2,0,6,2,7,278
77,2,0,6,2,12,278
77,2,0,6,7,2,291
77,2,0,6,7,7,291
77,2,0,6,7,12,291
77,2,0,6,12,2,291
77,2,0,6,12,7,291
77,2,0,6,12,12,291
77,2,2,0,2,2,264
77,2,2,0,2,7,264
77,2,2,0,2,12,264
77,2,2,0,7,2,241
77,2,2,0,7,7,241
77,2,2,0,7,12,241
77,2,2,0,12,2,241
77,2,2,0,12,7,241
77,2,2,0,12,12,241
77,2,2,0,2,2,264
77,2,2,0,2,7,264
77,2,2,0,2,12,264
77,2,2,0,7,2,241
77,2,2,0,7,7,241
77,2,2,0,7,12,241
77,2,2,0,12,2,241
77,2,2,0,12,7,241
77,2,2,0,12,12,241
77,2,2,0,2,2,264
77,2,2,0,2,7,264
77,2,2,0,2,12,264
77,2,2,0,7,2,241
77,2,2,0,7,7,241
77,2,2,0,7,12,241
77,2,2,0,12,2,241
77,2,2,0,12,7,241
77,2,2,0,12,12,241
77,2,2,2,2,2,264
77,2,2,2,2,7,264
77,2,2,2,2,12,264
77,2,2,2,7,2,241
77,2,2,2,7,7,241
77,2,2,2,7,12,241
77,2,2,2,12,2,241
77,2,2,2,12,7,241
77,2,2,2,12,12,241
77,2,2,2,2,2,264
77,2,2,2,2,7,264
77,2,2,2,2,12,264
77,2,2,2,7,2,241
77,2,2,2,7,7,241
77,2,2,2,7,12,241
77,2,2,2,12,2,241
77,2,2,2,12,7,241
77,2,2,2,12,12,241
77,2,2,2,2,2,264
77,2,2,2,2,7,264
77,2,2,2,2,12,264
77,2,2,2,7,2,241
77,2,2,2,7,7,241
77,2,2,2,7,12,241
77,2,2,2,12,2,241
77,2,2,2,12,7,241
77,2,2,2,12,12,241
77,2,2,4,2,2,264
77,2,2,4,2,7,264
77,2,2,4,2,12,264
77,2,2,4,7,2,241
77,2,2,4,7,7,241
77,2,2,4,7,12,241
77,2,2,4,12,2,241
77,2,2,4,12,7,241
77,2,2,4,12,12,241
77,2,2,4,2,2,264
77,2,2,4,2,7,264
77,2,2,4,2,12,264
77,2,2,4,7,2,241
77,2,2,4,7,7,241
77,2,2,4,7,12,241
77,2,2,4,12,2,241
77,2,2,4,12,7,241
77,2,2,4,12,12,241
77,2,2,4,2,2,264
77,2,2,4,2,7,264
77,2,2,4,2,12,264
77,2,2,4,7,2,241
77,2,2,4,7,7,241
77,2,2,4,7,12,241
77,2,2,4,12,2,241
77,2,2,4,12,7,241
77,2,2,4,12,12,241
77,2,2,6,2,2,264
77,2,2,6,2,7,264
77,2,2,6,2,12,264
77,2,2,6,7,2,241
77,2,2,6,7,7,241
77,2,2,6,7,12,241
77,2,2,6,12,2,241
77,2,2,6,12,7,241
77,2,2,6,12,12,241
77,2,2,6,2,2,264
77,2,2,6,2,7,264
77,2,2,6,2,12,264
77,2,2,6,7,2,241
77,2,2,6,7,7,241
77,2,2,6,7,12,241
77,2,2,6,12,2,241
77,2,2,6,12,7,241
77,2,2,6,12,12,241
77,2,2,6,2,2,264
77,2,2,6,2,7,264
77,2,2,6,2,12,264
77,2,2,6,7,2,241
77,2,2,6,7,7,241
77,2,2,6,7,12,241
77,2,2,6,12,2,241
77,2,2,6,12,7,241
77,2,2,6,12,12,0
77,3,0,0,2,2,278
77,3,0,0,2,7,278
77,3,0,0,2,12,278
77,3,0,0,7,2,291
77,3,0,0,7,7,291
77,3,0,0,7,12,291
77,3,0,0,12,2,291
77,3,0,0,12,7,291
77,3,0,0,12,12,291
77,3,0,0,2,2,278
77,3,0,0,2,7,278
77,3,0,0,2,12,278
77,3,0,0,7,2,291
77,3,0,0,7,7,291
77,3,0,0,7,12,291
77,3,0,0,12,2,291
77,3,0,0,12,7,291
77,3,0,0,12,12,291
77,3,0,0,2,2,278
77,3,0,0,2,7,278
77,3,0,0,2,12,278
77,3,0,0,7,2,291
77,3,0,0,7,7,291
77,3,0,0,7,12,291
77,3,0,0,12,2,291
77,3,0,0,12,7,291
77,3,0,0,12,12,291
77,3,0,2,2,2,278
77,3,0,2,2,7,278
77,3,0,2,2,12,278
77,3,0,2,7,2,291
77,3,0,2,7,7,291
77,3,0,2,7,12,291
77,3,0,2,12,2,291
77,3,0,2,12,7,291
77,3,0,2,12,12,291
77,3,0,2,2,2,278
77,3,0,2,2,7,278
77,3,0,2,2,12,278
77,3,0,2,7,2,291
77,3,0,2,7,7,291
77,3,0,2,7,12,291
77,3,0,2,12,2,291
77,3,0,2,12,7,291
77,3,0,2,12,12,291
77,3,0,2,2,2,278
77,3,0,2,2,7,278
77,3,0,2,2,12,278
77,3,0,2,7,2,291
77,3,0,2,7,7,291
77,3,0,2,7,12,291
77,3,0,2,12,2,291
77,3,0,2,12,7,291
77,3,0,2,12,12,291
77,3,0,4,2,2,278
77,3,0,4,2,7,278
77,3,0,4,2,12,278
77,3,0,4,7,2,291
77,3,0,4,7,7,291
77,3,0,4,7,12,291
77,3,0,4,12,2,291
77,3,0,4,12,7,291
77,3,0,4,12,12,291
77,3,0,4,2,2,278
77,3,0,4,2,7,278
77,3,0,4,2,12,278
77,3,0,4,7,2,291
77,3,0,4,7,7,291
77,3,0,4,7,12,291
77,3,0,4,12,2,291
77,3,0,4,12,7,291
77,3,0,4,12,12,291
77,3,0,4,2,2,278
77,3,0,4,2,7,278
77,3,0,4,2,12,278
77,3,0,4,7,2,291
77,3,0,4,7,7,291
77,3,0,4,7,12,291
77,3,0,4,12,2,291
77,3,0,4,12,7,291
77,3,0,4,12,12,291
77,3,0,6,2,2,278
77,3,0,6,2,7,278
77,3,0,6,2,12,278
77,3,0,6,7,2,291
77,3,0,6,7,7,291
77,3,0,6,7,12,291
77,3,0,6,12,2,291
77,3,0,6,12,7,291
77,3,0,6,12,12,291
77,3,0,6,2,2,278
77,3,0,6,2,7,278
77,3,0,6,2,12,278
77,3,0,6,7,2,291
77,3,0,6,7,7,291
77,3,0,6,7,12,291
77,3,0,6,12,2,291
77,3,0,6,12,7,291
77,3,0,6,12,12,291
77,3,0,6,2,2,278
77,3,0,6,2,7,278
77,3,0,6,2,12,278
77,3,0,6,7,2,291
77,3,0,6,7,7,291
77,3,0,6,7,12,291
77,3,0,6,12,2,291
77,3,0,6,12,7,291
77,3,0,6,12,12,291
77,3,2,0,2,2,264
77,3,2,0,2,7,264
77,3,2,0,2,12,264
77,3,2,0,7,2,241
77,3,2,0,7,7,241
77,3,2,0,7,12,241
77,3,2,0,12,2,241
77,3,2,0,12,7,241
77,3,2,0,12,12,241
77,3,2,0,2,2,264
77,3,2,0,2,7,264
77,3,2,0,2,12,264
77,3,2,0,7,2,241
77,3,2,0,7,7,241
77,3,2,0,7,12,241
77,3,2,0,12,2,241
77,3,2,0,12,7,241
77,3,2,0,12,12,241
77,3,2,0,2,2,264
77,3,2,0,2,7,264
77,3,2,0,2,12,264
77,3,2,0,7,2,241
77,3,2,0,7,7,241
77,3,2,0,7,12,241
77,3,2,0,12,2,241
77,3,2,0,12,7,241
77,3,2,0,12,12,241
77,3,2,2,2,2,264
77,3,2,2,2,7,264
77,3,2,2,2,12,264
77,3,2,2,7,2,241
77,3,2,2,7,7,241
77,3,2,2,7,12,241
77,3,2,2,12,2,241
77,3,2,2,12,7,241
77,3,2,2,12,12,241
77,3,2,2,2,2,264
77,3,2,2,2,7,264
77,3,2,2,2,12,264
77,3,2,2,7,2,241
77,3,2,2,7,7,241
77,3,2,2,7,12,241
77,3,2,2,12,2,241
77,3,2,2,12,7,241
77,3,2,2,12,12,241
77,3,2,2,2,2,264
77,3,2,2,2,7,264
77,3,2,2,2,12,264
77,3,2,2,7,2,241
77,3,2,2,7,7,241
77,3,2,2,7,12,241
77,3,2,2,12,2,241
77,3,2,2,12,7,241
77,3,2,2,12,12,241
77,3,2,4,2,2,264
77,3,2,4,2,7,264
77,3,2,4,2,12,264
77,3,2,4,7,2,241
77,3,2,4,7,7,241
77,3,2,4,7,12,241
77,3,2,4,12,2,241
77,3,2,4,12,7,241
77,3,2,4,12,12,241
77,3,2,4,2,2,264
77,3,2,4,2,7,264
77,3,2,4,2,12,264
77,3,2,4,7,2,241
77,3,2,4,7,7,241
77,3,2,4,7,12,241
77,3,2,4,12,2,241
77,3,2,4,12,7,241
77,3,2,4,12,12,241
77,3,2,4,2,2,264
77,3,2,4,2,7,264
77,3,2,4,2,12,264
77,3,2,4,7,2,241
77,3,2,4,7,7,241
77,3,2,4,7,12,241
77,3,2,4,12,2,241
77,3,2,4,12,7,241
77,3,2,4,12,12,241
77,3,2,6,2,2,264
77,3,2,6,2,7,264
77,3,2,6,2,12,264
77,3,2,6,7,2,241
77,3,2,6,7,7,241
77,3,2,6,7,12,241
77,3,2,6,12,2,241
77,3,2,6,12,7,241
77,3,2,6,12,12,241
77,3,2,6,2,2,264
77,3,2,6,2,7,264
77,3,2,6,2,12,264
77,3,2,6,7,2,241
77,3,2,6,7,7,241
77,3,2,6,7,12,241
77,3,2,6,12,2,241
77,3,2,6,12,7,241
77,3,2,6,12,12,241
77,3,2,6,2,2,264
77,3,2,6,2,7,264
77,3,2,6,2,12,264
77,3,2,6,7,2,241
77,3,2,6,7,7,241
77,3,2,6,7,12,241
77,3,2,6,12,2,241
77,3,2,6,12,7,241
77,3,2,6,12,12,241
